#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B211C7
#Date Time: 2024-12-03 10:42:27.007
#Start: 10 Hz
#Stop: 2e+06 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.54176 V
#Offset: 0.000158986 V
#Relative: no
#Channel: Channel 2
#Range: 5.62764 V
#Offset: 0.000148203 V
#Relative: yes
#Wavegen Channel 2: Disabled
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
50.91010578178139,0.02739891952974043,-0.1649007143088262,-0.8734323494455438
55.2260776745938,0.02734947370516942,-0.1649555217458444,-0.9458443382598887
59.90794182187106,0.02763334148382412,-0.165444578539001,-1.025503748274474
64.98671722586884,0.02743299922034464,-0.1654288446181388,-1.113161326207594
70.49605256599227,0.02753597212571147,-0.1659620801198003,-1.206437315589401
76.47244913317289,0.02748601814279511,-0.1665255573359763,-1.307024490771852
82.95550266380242,0.02763611017383089,-0.1674172026484163,-1.418409444103091
89.98816567545957,0.02755494096117709,-0.1678422111601544,-1.537379300978614
97.61703204249856,0.02756553046110273,-0.1684655205381577,-1.667513171286849
105.892645696909,0.02739244126746226,-0.1694221683704799,-1.80648057878372
114.8698354997034,0.02782245289439572,-0.1705814791994055,-1.958127912469706
124.6080785014715,0.02757611418328891,-0.1716417390719007,-2.125388081752149
135.1718939988294,0.0275173002117703,-0.1731060543163955,-2.302389779955149
146.6312709975298,0.02727143090999891,-0.174500556637638,-2.496481318695416
159.0621319143258,0.02757799156962271,-0.1763972268335059,-2.705854840969295
172.5468355897737,0.02749310673742133,-0.1788668088752232,-2.936412638122924
187.1747229446196,0.02774079933773559,-0.1812554374720887,-3.181284571390535
203.042708894926,0.02764283099936642,-0.1843607919513561,-3.448305564370017
220.2559244475949,0.02731923265037671,-0.1872315433213502,-3.737244007481102
238.9284132303899,0.02740546439364304,-0.1913087931306385,-4.051999761891125
259.1838870712169,0.02758636527558327,-0.1959414861499039,-4.391075683331067
281.1565456326443,0.0274916305133204,-0.2011482467243539,-4.758740557353398
304.9919655320261,0.02719678972486383,-0.206725008287265,-5.156380056224165
330.8480648379694,0.02696893619113711,-0.2141263463513834,-5.589426358364371
358.8961493332689,0.02712536370866934,-0.2221007290807845,-6.055761541566362
389.3220474761737,0.02755416859922534,-0.2318045269275812,-6.560602520378637
422.3273415795029,0.02749946640190685,-0.2430233142493,-7.107166787998302
458.1307033646125,0.0270851458808528,-0.2556203853861167,-7.697381771788173
496.9693427387151,0.02721333086631296,-0.2707943629305662,-8.334525793495061
539.1005793942338,0.02737861296979496,-0.2881447915979702,-9.02467084190998
584.8035476425728,0.02758195884364127,-0.3088201633906253,-9.769566102159132
634.3810457774439,0.02728829971067077,-0.332046708705484,-10.56875822576188
688.1615422204138,0.02728150286675943,-0.3597509002469763,-11.43606148836136
746.5013517401288,0.02765050451642035,-0.3917559592847066,-12.36772731593732
809.7869961633985,0.02773297269074201,-0.4289128545952144,-13.3682360563375
878.4377652187025,0.02760909124483245,-0.4715912535635938,-14.44559411653202
952.9084944786202,0.02772999937112433,-0.521058132198517,-15.59529324371798
1033.692578806012,0.02741518515656199,-0.5787303424489192,-16.83094055721176
1121.325241269111,0.02759225839290304,-0.6452190392810325,-18.15096007346969
1216.387079183232,0.02829357522254356,-0.721443405728167,-19.55828542342388
1319.507910772895,0.02764720780789761,-0.8093018074943721,-21.0549480467442
1431.370947939817,0.0275289387998495,-0.9097196535651709,-22.63995378939725
1552.717322782888,0.02785276649023975,-1.0248777471567,-24.31876557768909
1684.350997859868,0.02782002431624975,-1.156313114458222,-26.08426936064109
1827.144092723075,0.02821303816282169,-1.304902897652793,-27.93689933077724
1982.04266201917,0.02983773578616017,-1.473427320015896,-29.87293614487465
2150.072963435102,0.02967678865276487,-1.662395586971494,-31.88686314493557
2332.348257017431,0.03030691641964358,-1.874631889324163,-33.97035049835441
2530.076180913036,0.03044746862627681,-2.110055391391626,-36.11089296489021
2744.566752398006,0.03108943461094158,-2.370641835475205,-38.30699486441745
2977.241047204444,0.03104737692957392,-2.658807274662631,-40.53955570062577
3229.640614648674,0.03310935084897008,-2.973452937066877,-42.79096174083968
3503.437690939509,0.03319827803855489,-3.315187113191706,-45.05861784944744
3800.44627833328,0.03421021327404194,-3.684828489580597,-47.31605690872273
4122.634163538966,0.03562747927279512,-4.081238490604012,-49.5557373707001
4472.135954999579,0.03657355819845805,-4.505683752939195,-51.76362287541451
4851.267225426465,0.03733505238073713,-4.956040064061523,-53.91935857147465
5262.539853285646,0.03513451170625123,-5.428810728585933,-56.02500550223581
5708.678664879192,0.0380173959604815,-5.927742971351257,-58.06611586030552
6192.639487281042,0.04280107601654094,-6.447129430249261,-60.02664481432289
6717.628731734537,0.0283980951377421,-6.98690183712035,-61.91001724474562
7287.124637258479,0.04607592152723701,-7.545044534280531,-63.70008664332708
7904.900315208114,0.04715669807124524,-8.119654752351202,-65.40379593093678
8575.0487474695,0.04879861140170842,-8.709965501120125,-67.01285922371028
9302.009903908862,0.04968768995423214,-9.314250941545357,-68.53869598068964
10090.60015873995,0.04061355035179036,-9.930285348813985,-69.96077128639942
10946.04420070293,0.05354497950743652,-10.5571428158777,-71.28846572816059
11874.00964847109,0.04406265137468789,-11.19325801153315,-72.54303087779044
12880.6446006248,0.05709706200219138,-11.83919559763729,-73.69998850203285
13972.61836897428,0.058497800439485,-12.49089713126389,-74.78414595519143
15157.16566510397,0.06051167931211861,-13.14963540997618,-75.77074230622216
16442.13453289015,0.06253821320395167,-13.81353353335143,-76.69133868631354
17836.03834456102,0.06306969558179099,-14.48345037216786,-77.5625940414933
19348.11220479247,0.05751620084989605,-15.15587805433995,-78.33705809482944
20988.37413653544,0.06702008691148413,-15.83404761800226,-79.06602509416797
22767.69145395364,0.06874891676687116,-16.51031807321918,-79.71960951769819
24697.85276221502,0.07163296717225601,-17.19884584328888,-80.35600421891073
26791.64606116125,0.06377769345272681,-17.88533246058263,-80.83865630531199
29062.94347031983,0.07360270228230195,-18.56542216348604,-81.37553102349678
31526.79313659146,0.07611945040863899,-19.25786569654322,-81.83530335655722
34199.51893353393,0.07896057380288782,-19.94293039486475,-82.23752491718415
37098.82861278544,0.08219650613973339,-20.62458613141105,-82.52424478857618
40243.93112416826,0.07213963948438117,-21.32229846747056,-82.82986968759114
43655.66388176041,0.09017172638254162,-22.03169217555137,-83.15085664031392
47356.63081911784,0.08490586508848645,-22.7137271571134,-83.41348436058979
51371.3521483111,0.09425253222031373,-23.39983572973193,-83.61798710242698
55726.42681498407,0.09755071659548914,-24.09536195499754,-83.75494085375617
60450.70872575564,0.1021184387772966,-24.7644823421628,-83.96883701473895
65575.497915534,0.1058893677634362,-25.47981073896939,-84.09010034972962
71134.74792129421,0.09849377596529234,-26.17784459308496,-84.07063961846329
77165.29073624278,0.1156532244416162,-26.87594240402836,-84.13606535472627
83707.08083477178,0.1135965177397982,-27.56075562583312,-84.01264333244607
90803.45988495114,0.122649210278686,-28.25958151175778,-84.26647663503385
98501.44390237592,0.1262497071351242,-28.92878748807118,-84.07544400247286
106852.0347478624,0.1142374859452271,-29.65691163973577,-84.15061189569485
115910.5580327741,0.1310771941507076,-30.32159874692924,-83.64916231769837
125737.0296707228,0.1303161866748098,-31.03991686774316,-83.94945554838432
136396.5535041766,0.1347771655943071,-31.68576612864291,-83.76600923953282
147959.7526403915,0.1356717186617955,-32.42502851741944,-83.28836354471487
160503.237354421,0.1332411129121659,-33.10311885433251,-83.26654208085472
174110.1126592249,0.1219587141495686,-33.84855666559559,-82.98793062038429
188870.5289057084,0.1296627627078277,-34.4487866660143,-82.35480666719802
204882.279060613,0.1207044118725574,-35.27542217058423,-82.33586661628667
222251.4466194315,0.1202911529344017,-35.8599999713796,-82.30411963170229
241093.1084470057,0.1163198409768873,-36.62667469205778,-81.644618197483
261532.0972023662,0.10167723662989,-37.23886814191827,-80.58775268540046
283703.8283991537,0.1003416129182279,-37.8554627082431,-80.73474838483082
307755.1975811874,0.09201116116728315,-38.69035153390065,-79.56991255461871
333845.5535572823,0.07854534240505097,-39.14696849423242,-79.03280463462056
362147.7541433441,0.07054070495160226,-39.84833848219913,-78.58029690472182
392849.3114064041,0.06221055724855328,-40.5979788818051,-77.52503877337102
426153.6339982355,0.05081660399791707,-41.38428285805028,-77.77917178057521
462281.3748094603,0.03998794871537353,-41.9563525691926,-75.3405585613296
501471.8928728169,0.03153309672559258,-42.61023069838175,-74.49425136733963
543984.8392012253,0.01294092087559282,-43.30617084994492,-74.49651205590149
590101.8770673838,0.009586376914333644,-43.78210493705666,-72.70280309032717
640128.5481223483,-0.007290456623218524,-44.42607630492118,-71.25141199236474
694396.2967168038,-0.008560994418776613,-45.11266106456532,-70.13640441465569
753264.6658368545,-0.01551786325796092,-45.57255586725353,-68.45655724373047
817123.6792031936,-0.0259722713949624,-46.34415513395322,-67.70351676433432
886396.4253159013,-0.03989423953145158,-46.82099955298267,-66.3587333793825
961541.8605650611,-0.04567031276777987,-47.35703029119467,-63.37210876208047
1043057.849978826,-0.06615174803026679,-47.88999983499986,-62.04271491769892
1131484.465754921,-0.06933976977228479,-48.35703078115959,-59.31456910907752
1227407.565429555,-0.09010711410793934,-49.0671372576402,-58.02903333369285
1331462.673390359,-0.09601063444748878,-49.42895303227684,-55.27424312465457
1444339.191449728,-0.1131030063738853,-50.01132445041721,-52.9630025905461
1566784.966375128,-0.1317086360962252,-50.30206652958762,-50.55441272887813
1699611.24463786,-0.1524208644495141,-50.82236608968827,-48.12897583921239
1843698.04720722,-0.179662532032807,-51.02112954111661,-44.83191787111066
2000000,-0.2075477029159618,-51.37546602987268,-41.35308353233889
